,title,price,link
407,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM5...,"₹63,990",/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l502ws-thin-light-laptop/p/itmbe79f1096e453?pid=COMG87FFPDWUZAKE&lid=LSTCOMG87FFPDWUZAKEIKWIHF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_408&otracker=search&fm=organic&iid=en_H8ZAzRYmcXA2sfSf2Den2X4g6k8rDR%2FA6oHHOViIR1AMkA4yWPkNYagT9EFdzUHV14cLCLa%2BiYDtXisGQEOC3w%3D%3D&ppt=None&ppn=None&ssid=mfit8h7ur40000001663399580597&qH=c06ea84a1e3dc3c6
408,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-423IN Laptop,"₹56,490",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-423in-laptop/p/itm646714501faf5?pid=COMFYZC5CQG2CNKW&lid=LSTCOMFYZC5CQG2CNKWWFHWGK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_409&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMFYZC5CQG2CNKW.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
409,HP Ryzen 3 Quad Core 5300U - (8 GB/256 GB SSD/Windows 11 Home) 15s- ey2000au Thin and Light Laptop,"₹47,873",/hp-ryzen-3-quad-core-5300u-8-gb-256-gb-ssd-windows-11-home-15s-ey2000au-thin-light-laptop/p/itm0b02f76c685b5?pid=COMGCRYGAZHEZDHH&lid=LSTCOMGCRYGAZHEZDHHZBXIR9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_410&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMGCRYGAZHEZDHH.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
410,ASUS Ryzen 3 Dual Core - (8 GB/256 GB SSD/Windows 11 Home) X512DA-BQ302WS Laptop,"₹33,790",/asus-ryzen-3-dual-core-8-gb-256-gb-ssd-windows-11-home-x512da-bq302ws-laptop/p/itmed2c94a49bc43?pid=COMGGHXGMQSQFHGG&lid=LSTCOMGGHXGMQSQFHGGYCA6J8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_411&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMGGHXGMQSQFHGG.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
411,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹69,790",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ach6-laptop/p/itmaef9651a2d565?pid=COMGBNFUWPH6F56F&lid=LSTCOMGBNFUWPH6F56FFITSNG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_412&otracker=search&fm=organic&iid=en_x5nXJA1AA2n1Rq7z6Rs9ezLU%2Bx%2Fq6Jv2GGsCWFld%2BbtDlrYX9i%2FuN0LGYnckFJJAtK5%2FWU7aSF0Am%2FU6r%2Bf2tA%3D%3D&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
412,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM5...,"₹63,990",/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l503ws-thin-light-laptop/p/itm72faeb2467ad4?pid=COMG87FFE9RGSKED&lid=LSTCOMG87FFE9RGSKEDSXER3P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_413&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMG87FFE9RGSKED.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
413,DELL Inspiron Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹43,590",/dell-inspiron-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmdd6d368a64a8d?pid=COMG9NYDNTXW37SK&lid=LSTCOMG9NYDNTXW37SKDCJ6PJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_414&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMG9NYDNTXW37SK.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
414,APPLE 2020 Macbook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MGNE3HN/A,"₹1,17,900",/apple-2020-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-mgne3hn-a/p/itm42b58d659c133?pid=COMFXEKMT6ZFJKHG&lid=LSTCOMFXEKMT6ZFJKHGBKVPIJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_415&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMFXEKMT6ZFJKHG.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
415,ASUS Vivobook S14 OLED (2022) Intel EVO Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-...,"₹74,499",/asus-vivobook-s14-oled-2022-intel-evo-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itmf9337acb97e70?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWRRY93K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_416&otracker=search&fm=organic&iid=en_x5nXJA1AA2n1Rq7z6Rs9ezLU%2Bx%2Fq6Jv2GGsCWFld%2BbvYSWPyNzls%2Fzu5mvgZjJjkKjfnWMqpzjf6J6rzn2%2FIaw%3D%3D&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
416,Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,"₹39,990",/infinix-x1-slim-series-core-i5-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itmeda283cbfe32d?pid=COMGEHP5HC4ZRF27&lid=LSTCOMGEHP5HC4ZRF27BRHW2T&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_417&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMGEHP5HC4ZRF27.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
417,acer Nitro 5 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,"₹62,990",/acer-nitro-5-ryzen-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-an515-45-an515-45-r2m1-gaming-laptop/p/itm3303860d3ec69?pid=COMGEZZT4YJJ9JZM&lid=LSTCOMGEZZT4YJJ9JZM1B5RTL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_418&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMGEZZT4YJJ9JZM.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
418,ASUS Zenbook 14 OLED (2022) Intel EVO Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA-K...,"₹1,04,990",/asus-zenbook-14-oled-2022-intel-evo-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-ux3402za-km731ws-thin-light-laptop/p/itm84612fb82dd3a?pid=COMGDGNF3HP9GEZZ&lid=LSTCOMGDGNF3HP9GEZZCGFJI3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_419&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMGDGNF3HP9GEZZ.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
419,Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹54,590",/lenovo-ideapad-gaming-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-82k101b6in-82k101ftin-laptop/p/itm52edaf472c5df?pid=COMGFM5BFZHDDB4R&lid=LSTCOMGFM5BFZHDDB4R8HGNOR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_420&otracker=search&fm=organic&iid=en_x5nXJA1AA2n1Rq7z6Rs9ezLU%2Bx%2Fq6Jv2GGsCWFld%2BbtZrjW8mrstz8PaIOCcw%2F7s4Jx72fYY%2BJZsgRtCBJeWXA%3D%3D&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
420,ASUS Zenbook 14X (2022) Space Edition Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX5401ZAS-...,"₹1,14,990",/asus-zenbook-14x-2022-space-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-ux5401zas-kn521ws-thin-light-laptop/p/itm6f374d850d89a?pid=COMGDGNFACGEDSGP&lid=LSTCOMGDGNFACGEDSGPCTKHQR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_421&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMGDGNFACGEDSGP.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
421,MSI Creator Z16 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,"₹1,72,990",/msi-creator-z16-core-i9-11th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-a11uet-272in-gaming-laptop/p/itm11c15d04c83ab?pid=COMG85AYAKYRNFV2&lid=LSTCOMG85AYAKYRNFV2VLBFSI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_422&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMG85AYAKYRNFV2.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
422,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,"₹34,990",/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itm25aac0eab02b6?pid=COMG9NYDCJB3MGFK&lid=LSTCOMG9NYDCJB3MGFKEAI5PO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_423&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMG9NYDCJB3MGFK.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
423,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹48,590",/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP92OZVPB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_424&otracker=search&fm=organic&iid=en_x5nXJA1AA2n1Rq7z6Rs9ezLU%2Bx%2Fq6Jv2GGsCWFld%2BbvuYbHbWOgyXjrttI4mdV%2FzRD4IpxWVAUgu0dy9qDuxcA%3D%3D&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
424,Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) 15IML05 Thin and Light Laptop,"₹35,300",/lenovo-ideapad-3-core-i3-10th-gen-8-gb-1-tb-hdd-windows-11-home-15iml05-thin-light-laptop/p/itm92435c2b8b31b?pid=COMG4WZ7UPV659QV&lid=LSTCOMG4WZ7UPV659QVYZAEMY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_425&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMG4WZ7UPV659QV.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
425,HP OMEN Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/AMD Radeon RX 6600M) 16-C0140AX Gami...,"₹1,12,990",/hp-omen-ryzen-7-octa-core-5800h-16-gb-1-tb-ssd-windows-11-home-amd-radeon-rx-6600m-16-c0140ax-gaming-laptop/p/itme4e3070b0d22d?pid=COMGBHZBXBVHCZZR&lid=LSTCOMGBHZBXBVHCZZRETSTHG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_426&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMGBHZBXBVHCZZR.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
426,ASUS Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K413EA-EB302WS Thin and Light Laptop,"₹42,990",/asus-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k413ea-eb302ws-thin-light-laptop/p/itm0f2e852a3ac4f?pid=COMGCXD7RWUFARSB&lid=LSTCOMGCXD7RWUFARSBWSIXXY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_427&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMGCXD7RWUFARSB.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
427,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹68,999",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-82k10168in-82k101g1in-82k101eein-82k10199in-laptop/p/itmd3af30bc7112f?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNQUCC10&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_428&otracker=search&fm=organic&iid=en_x5nXJA1AA2n1Rq7z6Rs9ezLU%2Bx%2Fq6Jv2GGsCWFld%2Bbudu7UoDgK2DS5%2BSxB6mzOScRe85G8DPL7dNHZivc46vQ%3D%3D&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
428,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home...,"₹1,48,990",/asus-rog-strix-g15-2022-90whr-battery-ryzen-7-octa-core-6800h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-300-hz-g513rm-hf272ws-gaming-laptop/p/itm35c03762f4297?pid=COMGDQHJFGMNK67R&lid=LSTCOMGDQHJFGMNK67RWRIMLJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_429&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMGDQHJFGMNK67R.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
429,ASUS Vivobook Pro 14 OLED (2021) Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Grap...,"₹88,890",/asus-vivobook-pro-14-oled-2021-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-90-hz-m3401qc-km045ts-creator-laptop/p/itme0447f1c4ff58?pid=COMG8N5PSUBYJZSW&lid=LSTCOMG8N5PSUBYJZSWRRR2PQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_430&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMG8N5PSUBYJZSW.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
430,DELL Vostro Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,"₹36,057",/dell-vostro-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmc642d8d7baaf4?pid=COMGYCG8HYX7CGQE&lid=LSTCOMGYCG8HYX7CGQEB6FI6Y&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_431&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMGYCG8HYX7CGQE.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
431,ASUS ROG Strix G15 Advantage Edition Ryzen 9 Octa Core 5900HX - (16 GB/1 TB SSD/Windows 10 Home/12 GB ...,"₹1,54,990",/asus-rog-strix-g15-advantage-ryzen-9-octa-core-5900hx-16-gb-1-tb-ssd-windows-10-home-12-gb-graphics-amd-radeon-rx-6800m-g513qy-hq008ts-gaming-laptop/p/itm0d3e6abec0d1e?pid=COMG5Y8YGWGVWAG6&lid=LSTCOMG5Y8YGWGVWAG65BB4C4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_432&otracker=search&fm=organic&iid=ffa029d9-a9d2-4c23-ad9b-70bd74469a17.COMG5Y8YGWGVWAG6.SEARCH&ppt=None&ppn=None&ssid=s7ne930eq80000001663399582205&qH=c06ea84a1e3dc3c6
432,Lenovo Legion 5i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce ...,"₹87,399",/lenovo-legion-5i-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-nvidia-geforce-1650ti-4gb-gddr6-gaming-laptop/p/itm2086556b03fa0?pid=COMFUTMDE2ZUQEVZ&lid=LSTCOMFUTMDE2ZUQEVZKACBFT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_433&otracker=search&fm=organic&iid=086d8e7f-11b3-4b67-8666-db1eca7e2fcc.COMFUTMDE2ZUQEVZ.SEARCH&ppt=None&ppn=None&ssid=vympom78hc0000001663399584070&qH=c06ea84a1e3dc3c6
433,ASUS Core i5 10th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) FX506LHB - HN357W Laptop,"₹65,054",/asus-core-i5-10th-gen-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-fx506lhb-hn357w-laptop/p/itm106180893b42d?pid=COMGGCZGGZJ5JRBX&lid=LSTCOMGGCZGGZJ5JRBXKUGB62&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_434&otracker=search&fm=organic&iid=086d8e7f-11b3-4b67-8666-db1eca7e2fcc.COMGGCZGGZJ5JRBX.SEARCH&ppt=None&ppn=None&ssid=vympom78hc0000001663399584070&qH=c06ea84a1e3dc3c6
434,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Light Laptop,"₹60,890",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itmfeceb3575a35f?pid=COMGHA9RPMRF2BAR&lid=LSTCOMGHA9RPMRF2BARYJMPBY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_435&otracker=search&fm=organic&iid=086d8e7f-11b3-4b67-8666-db1eca7e2fcc.COMGHA9RPMRF2BAR.SEARCH&ppt=None&ppn=None&ssid=vympom78hc0000001663399584070&qH=c06ea84a1e3dc3c6
435,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,"₹41,990",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_436&otracker=search&fm=organic&iid=en_A3F9pXUgg26YAiSOJLQBmbU4gnE5n5u%2Bb6okzhL%2BPtsI0ADQIA3VuuYwMqA9P09ezksPsYlVK5VaFZJCORrygg%3D%3D&ppt=None&ppn=None&ssid=vympom78hc0000001663399584070&qH=c06ea84a1e3dc3c6
436,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415EA-EB322WS Thin and Light La...,"₹38,990",/asus-vivobook-14-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x415ea-eb322ws-thin-light-laptop/p/itm8d11836a5af91?pid=COMGAJF6HETFYCBZ&lid=LSTCOMGAJF6HETFYCBZ80YYFR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_437&otracker=search&fm=organic&iid=086d8e7f-11b3-4b67-8666-db1eca7e2fcc.COMGAJF6HETFYCBZ.SEARCH&ppt=None&ppn=None&ssid=vympom78hc0000001663399584070&qH=c06ea84a1e3dc3c6
437,Lenovo IdeaPad Gaming 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,"₹56,990",/lenovo-ideapad-gaming-3-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-laptop/p/itmcfffcaf75270b?pid=COMG36BSJWHQDN68&lid=LSTCOMG36BSJWHQDN681JRLZN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_438&otracker=search&fm=organic&iid=086d8e7f-11b3-4b67-8666-db1eca7e2fcc.COMG36BSJWHQDN68.SEARCH&ppt=None&ppn=None&ssid=vympom78hc0000001663399584070&qH=c06ea84a1e3dc3c6
438,ASUS Vivobook S14 OLED (2022) Intel EVO Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-...,"₹74,990",/asus-vivobook-s14-oled-2022-intel-evo-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itmf9337acb97e70?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWI64YYF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_439&otracker=search&fm=organic&iid=086d8e7f-11b3-4b67-8666-db1eca7e2fcc.COMGCG2GXGJGEYUW.SEARCH&ppt=None&ppn=None&ssid=vympom78hc0000001663399584070&qH=c06ea84a1e3dc3c6
439,MSI Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-659IN Thin and Light Laptop,"₹57,990",/msi-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-659in-thin-light-laptop/p/itmbcbb85feb146e?pid=COMG7GXGMF5QGXGU&lid=LSTCOMG7GXGMF5QGXGUJ3M2IR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_440&otracker=search&fm=organic&iid=en_A3F9pXUgg26YAiSOJLQBmbU4gnE5n5u%2Bb6okzhL%2BPtvc4eDfz8Cf4EDUrrmxTEWAWa6i0ZEHS4ASNGQWH0MyaQ%3D%3D&ppt=None&ppn=None&ssid=vympom78hc0000001663399584070&qH=c06ea84a1e3dc3c6
440,acer Extensa 15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) EX215-54/ EX215-54-39DE Thin and ...,"₹32,800",/acer-extensa-15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-11-home-ex215-54-ex215-54-39de-thin-light-laptop/p/itmd0376eede6267?pid=COMGBNUHXGMSQDZR&lid=LSTCOMGBNUHXGMSQDZRLKNBYR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_441&otracker=search&fm=organic&iid=086d8e7f-11b3-4b67-8666-db1eca7e2fcc.COMGBNUHXGMSQDZR.SEARCH&ppt=None&ppn=None&ssid=vympom78hc0000001663399584070&qH=c06ea84a1e3dc3c6
441,HP Pavilion Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15-eg0547TU Thin and Light Laptop,"₹63,990",/hp-pavilion-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15-eg0547tu-thin-light-laptop/p/itma0c3ef51e68a9?pid=COMG67BXZD9TPPFE&lid=LSTCOMG67BXZD9TPPFEHQ1OV8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_442&otracker=search&fm=organic&iid=086d8e7f-11b3-4b67-8666-db1eca7e2fcc.COMG67BXZD9TPPFE.SEARCH&ppt=None&ppn=None&ssid=vympom78hc0000001663399584070&qH=c06ea84a1e3dc3c6
442,HP Pavilion Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dv2014TU Thin and Light Laptop,"₹69,490",/hp-pavilion-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-14-dv2014tu-thin-light-laptop/p/itmf2da8088aa614?pid=COMGEG3ZNYZDAYVJ&lid=LSTCOMGEG3ZNYZDAYVJNYHV3Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_443&otracker=search&fm=organic&iid=086d8e7f-11b3-4b67-8666-db1eca7e2fcc.COMGEG3ZNYZDAYVJ.SEARCH&ppt=None&ppn=None&ssid=vympom78hc0000001663399584070&qH=c06ea84a1e3dc3c6
443,ASUS VivoBook 14 (2021) Ryzen 7 Quad Core 3700U - (16 GB/512 GB SSD/Windows 11 Home) M415DA-EB512WS Th...,"₹46,990",/asus-vivobook-14-2021-ryzen-7-quad-core-3700u-16-gb-512-gb-ssd-windows-11-home-m415da-eb512ws-thin-light-laptop/p/itm111b016e68725?pid=COMGCG2GDC5RZZNX&lid=LSTCOMGCG2GDC5RZZNXYTRZ0J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_444&otracker=search&fm=organic&iid=en_A3F9pXUgg26YAiSOJLQBmbU4gnE5n5u%2Bb6okzhL%2BPtuC3%2Bc9rsdWS10K1usvx%2BgfNQT60X8jnqXBk3itu2XbaQ%3D%3D&ppt=None&ppn=None&ssid=vympom78hc0000001663399584070&qH=c06ea84a1e3dc3c6
